Order ID,Generic Name,Brand Name,Company Name,Disease Medical Use,Invoice date,Company code,ship to country,Sold-to party Country Full Name,Delivery Plant,External Agent,Sales quantity,Price TC /Kg,Revenue,External commissions,Months
CA-2015-154,Pregabalin,Lyrica,Pfizer,Neuropathic pain,02-10-2015,5887,India,India,8095,Assigned,117, $500.0 ," $58,500.0 "," $1,677.0 ",Oct
CA-2015-155,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-07-2015,5887,India,India,8095,Assigned,45, $500.0 ," $22,500.0 "," $1,395.0 ",Jul
CA-2015-156,Pregabalin,Lyrica,Pfizer,Neuropathic pain,24-03-2015,5887,India,India,8095,Assigned,317, $500.0 ," $1,58,500.0 "," $7,185.3 ",Mar
CA-2015-157,Pregabalin,Lyrica,Pfizer,Neuropathic pain,03-07-2015,5887,India,India,8095,Assigned,487, $500.0 ," $2,43,500.0 "," $8,116.7 ",Jul
CA-2015-158,Pregabalin,Lyrica,Pfizer,Neuropathic pain,24-07-2015,5887,India,India,8095,Assigned,263, $500.0 ," $1,31,500.0 "," $3,331.3 ",Jul
CA-2015-159,Pregabalin,Lyrica,Pfizer,Neuropathic pain,31-08-2015,5887,India,India,8095,Assigned,125, $500.0 ," $62,500.0 "," $1,541.7 ",Aug
CA-2015-160,Pregabalin,Lyrica,Pfizer,Neuropathic pain,14-03-2015,5887,India,India,8095,Assigned,197, $500.0 ," $98,500.0 "," $6,041.3 ",Mar
CA-2015-161,Pregabalin,Lyrica,Pfizer,Neuropathic pain,09-04-2015,5887,India,India,8095,Assigned,267, $500.0 ," $1,33,500.0 "," $1,869.0 ",Apr
CA-2015-162,Pregabalin,Lyrica,Pfizer,Neuropathic pain,23-02-2015,5887,India,India,8095,Assigned,212, $500.0 ," $1,06,000.0 ", $989.3 ,Feb
CA-2015-163,Pregabalin,Lyrica,Pfizer,Neuropathic pain,07-10-2015,5887,India,India,8095,Assigned,7, $500.0 ," $3,500.0 ", $126.0 ,Oct
CA-2015-164,Pregabalin,Lyrica,Pfizer,Neuropathic pain,24-05-2015,5887,India,India,8095,Assigned,352, $500.0 ," $1,76,000.0 "," $1,877.3 ",May
CA-2015-165,Pregabalin,Lyrica,Pfizer,Neuropathic pain,10-06-2015,5887,India,India,8095,Assigned,466, $500.0 ," $2,33,000.0 "," $8,543.3 ",Jun
CA-2015-166,Pregabalin,Lyrica,Pfizer,Neuropathic pain,26-09-2015,5887,Philippines,Philippines,8095,Assigned,423, $500.0 ," $2,11,500.0 "," $1,551.0 ",Sep
CA-2015-167,Pregabalin,Lyrica,Pfizer,Neuropathic pain,17-05-2015,5887,India,India,8095,Not assigned,123, $500.0 ," $61,500.0 ", $-   ,May
CA-2015-168,Pregabalin,Lyrica,Pfizer,Neuropathic pain,19-10-2015,5887,India,India,8095,Not assigned,247, $500.0 ," $1,23,500.0 ", $-   ,Oct
CA-2015-169,Pregabalin,Lyrica,Pfizer,Neuropathic pain,08-09-2015,5887,Indonesia,Indonesia,8095,Assigned,205, $500.0 ," $1,02,500.0 "," $1,366.7 ",Sep
CA-2015-170,Pregabalin,Lyrica,Pfizer,Neuropathic pain,16-12-2015,5887,Nigeria,Nigeria,8095,Not assigned,292, $500.0 ," $1,46,000.0 ", $-   ,Dec
CA-2015-171,Pregabalin,Lyrica,Pfizer,Neuropathic pain,16-12-2015,5887,Nepal,Nepal,8095,Assigned,282, $500.0 ," $1,41,000.0 "," $6,580.0 ",Dec
CA-2015-172,Pregabalin,Lyrica,Pfizer,Neuropathic pain,01-01-2015,5887,Philippines,Philippines,8095,Assigned,1, $500.0 , $500.0 , $13.3 ,Jan
CA-2015-173,Pregabalin,Lyrica,Pfizer,Neuropathic pain,19-02-2015,5887,Philippines,Philippines,8095,Assigned,423, $500.0 ," $2,11,500.0 "," $12,831.0 ",Feb
CA-2015-174,Pregabalin,Lyrica,Pfizer,Neuropathic pain,15-09-2015,5887,Taiwan,China,8095,Not assigned,309, $500.0 ," $1,54,500.0 ", $-   ,Sep
CA-2015-175,Pregabalin,Lyrica,Pfizer,Neuropathic pain,14-02-2015,5887,India,India,8095,Not assigned,274, $500.0 ," $1,37,000.0 ", $-   ,Feb
CA-2015-176,Pregabalin,Lyrica,Pfizer,Neuropathic pain,02-04-2015,5887,India,India,8095,Not assigned,156, $500.0 ," $78,000.0 ", $-   ,Apr
CA-2015-177,Pregabalin,Lyrica,Pfizer,Neuropathic pain,08-03-2015,5887,India,India,8095,Assigned,390, $500.0 ," $1,95,000.0 "," $6,500.0 ",Mar
CA-2015-178,Pregabalin,Lyrica,Pfizer,Neuropathic pain,17-12-2015,5887,India,India,8095,Not assigned,226, $500.0 ," $1,13,000.0 ", $-   ,Dec
CA-2015-179,Pregabalin,Lyrica,Pfizer,Neuropathic pain,13-10-2015,5887,India,India,8095,Assigned,204, $500.0 ," $1,02,000.0 "," $1,632.0 ",Oct
CA-2015-180,Pregabalin,Lyrica,Pfizer,Neuropathic pain,23-03-2015,5887,Egypt,Egypt,8095,Not assigned,113, $500.0 ," $56,500.0 ", $-   ,Mar
CA-2015-181,Pregabalin,Lyrica,Pfizer,Neuropathic pain,20-07-2015,5887,India,India,8095,Not assigned,61, $500.0 ," $30,500.0 ", $-   ,Jul
CA-2015-182,Pregabalin,Lyrica,Pfizer,Neuropathic pain,06-12-2015,5887,Vietnam,Japan,8095,Assigned,240, $500.0 ," $1,20,000.0 "," $7,120.0 ",Dec
CA-2015-183,Pregabalin,Lyrica,Pfizer,Neuropathic pain,21-01-2015,5887,Australia,Australia,8095,Not assigned,184, $500.0 ," $92,000.0 ", $-   ,Jan
CA-2015-184,Pregabalin,Lyrica,Pfizer,Neuropathic pain,05-04-2015,5887,India,India,8095,Assigned,91, $500.0 ," $45,500.0 "," $1,880.7 ",Apr
CA-2015-185,Pregabalin,Lyrica,Pfizer,Neuropathic pain,11-03-2015,5887,India,India,8095,Not assigned,424, $500.0 ," $2,12,000.0 ", $-   ,Mar
CA-2015-186,Pregabalin,Lyrica,Pfizer,Neuropathic pain,12-11-2015,5887,India,India,8095,Assigned,19, $500.0 ," $9,500.0 ", $570.0 ,Nov
CA-2015-187,Pregabalin,Lyrica,Pfizer,Neuropathic pain,21-05-2015,5887,India,India,8095,Assigned,349, $500.0 ," $1,74,500.0 "," $9,888.3 ",May
CA-2015-188,Pregabalin,Lyrica,Pfizer,Neuropathic pain,11-08-2015,5887,India,India,8095,Assigned,309, $500.0 ," $1,54,500.0 "," $5,356.0 ",Aug
CA-2015-189,Pregabalin,Lyrica,Pfizer,Neuropathic pain,24-09-2015,5887,Indonesia,Indonesia,8095,Not assigned,55, $500.0 ," $27,500.0 ", $-   ,Sep
CA-2015-190,Pregabalin,Lyrica,Pfizer,Neuropathic pain,12-09-2015,5887,Syria,Lebanon,8095,Assigned,197, $500.0 ," $98,500.0 "," $1,182.0 ",Sep
CA-2015-191,Pregabalin,Lyrica,Pfizer,Neuropathic pain,21-05-2015,5887,Syria,Lebanon,8095,Assigned,1, $500.0 , $500.0 , $21.7 ,May
CA-2015-192,Pregabalin,Lyrica,Pfizer,Neuropathic pain,15-02-2015,5887,Thailand,Thailand,8095,Assigned,441, $500.0 ," $2,20,500.0 "," $2,352.0 ",Feb
CA-2015-193,Pregabalin,Lyrica,Pfizer,Neuropathic pain,08-07-2015,5887,Indonesia,Indonesia,8095,Assigned,177, $500.0 ," $88,500.0 "," $2,124.0 ",Jul
CA-2015-194,Pregabalin,Lyrica,Pfizer,Neuropathic pain,14-06-2015,5887,Thailand,Thailand,8095,Assigned,236, $500.0 ," $1,18,000.0 "," $7,080.0 ",Jun
CA-2015-195,Pregabalin,Lyrica,Pfizer,Neuropathic pain,05-01-2015,5887,Vietnam,Japan,8095,Assigned,325, $500.0 ," $1,62,500.0 "," $9,100.0 ",Jan
CA-2015-196,Pregabalin,Lyrica,Pfizer,Neuropathic pain,12-07-2015,5887,Indonesia,Indonesia,8095,Assigned,136, $500.0 ," $68,000.0 ", $634.7 ,Jul
CA-2015-197,Pregabalin,Lyrica,Pfizer,Neuropathic pain,08-07-2015,5887,Thailand,Thailand,8095,Assigned,232, $500.0 ," $1,16,000.0 "," $6,960.0 ",Jul
CA-2015-198,Pregabalin,Lyrica,Pfizer,Neuropathic pain,13-05-2015,5887,Malaysia,Malaysia,8095,Not assigned,143, $500.0 ," $71,500.0 ", $-   ,May
CA-2015-199,Pregabalin,Lyrica,Pfizer,Neuropathic pain,27-04-2015,5887,Egypt,Egypt,8095,Not assigned,290, $500.0 ," $1,45,000.0 ", $-   ,Apr
CA-2015-200,Pregabalin,Lyrica,Pfizer,Neuropathic pain,09-12-2015,5887,Thailand,Thailand,8095,Assigned,363, $500.0 ," $1,81,500.0 "," $3,025.0 ",Dec
CA-2015-201,Pregabalin,Lyrica,Pfizer,Neuropathic pain,09-07-2015,5887,Thailand,Thailand,8095,Assigned,236, $500.0 ," $1,18,000.0 "," $3,382.7 ",Jul
CA-2015-202,Pregabalin,Lyrica,Pfizer,Neuropathic pain,16-11-2015,5887,India,India,8095,Assigned,372, $500.0 ," $1,86,000.0 "," $5,828.0 ",Nov
AR-2015-203,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,16-10-2015,5653,India,India,7933,Not assigned,426, $231.0 ," $98,406.0 ", $-   ,Oct
IN-2015-204,Bevacizumab,Avastin,Genentech/Roche,Cancer,05-10-2015,5685,India,India,8209,Not assigned,325, $243.0 ," $78,975.0 ", $-   ,Oct
IN-2015-205,Bevacizumab,Avastin,Genentech/Roche,Cancer,06-04-2015,5685,India,India,8209,Not assigned,265, $243.0 ," $64,395.0 ", $-   ,Apr
IN-2015-206,Bevacizumab,Avastin,Genentech/Roche,Cancer,03-04-2015,5685,India,India,8209,Not assigned,285, $243.0 ," $69,255.0 ", $-   ,Apr
IN-2015-207,Bevacizumab,Avastin,Genentech/Roche,Cancer,17-05-2015,5685,India,India,8209,Not assigned,97, $243.0 ," $23,571.0 ", $-   ,May
IN-2015-208,Bevacizumab,Avastin,Genentech/Roche,Cancer,22-05-2015,5685,India,India,8209,Not assigned,380, $243.0 ," $92,340.0 ", $-   ,May
RA-2015-209,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,01-05-2015,5819,India,India,8119,Assigned,104, $364.0 ," $37,856.0 ", $520.0 ,May
IN-2015-210,Bevacizumab,Avastin,Genentech/Roche,Cancer,18-06-2015,5685,India,India,8209,Assigned,48, $243.0 ," $11,664.0 "," $1,360.0 ",Jun
IN-2015-211,Bevacizumab,Avastin,Genentech/Roche,Cancer,16-11-2015,5685,India,India,8209,Not assigned,321, $243.0 ," $78,003.0 ", $-   ,Nov
IN-2015-212,Bevacizumab,Avastin,Genentech/Roche,Cancer,02-09-2015,5685,India,India,8209,Not assigned,396, $243.0 ," $96,228.0 ", $-   ,Sep
IN-2015-213,Bevacizumab,Avastin,Genentech/Roche,Cancer,31-12-2015,5685,India,India,8209,Not assigned,500, $243.0 ," $1,21,500.0 ", $-   ,Dec
IN-2015-214,Bevacizumab,Avastin,Genentech/Roche,Cancer,19-11-2015,5685,Vietnam,Netherlands,8209,Assigned,169, $243.0 ," $41,067.0 "," $2,591.3 ",Nov
IN-2015-215,Bevacizumab,Avastin,Genentech/Roche,Cancer,22-10-2015,5685,Kenya,Kenya,8209,Assigned,311, $243.0 ," $75,573.0 "," $5,287.0 ",Oct
IN-2015-216,Bevacizumab,Avastin,Genentech/Roche,Cancer,24-01-2015,5685,Egypt,Egypt,8209,Not assigned,398, $243.0 ," $96,714.0 ", $-   ,Jan
IN-2015-217,Bevacizumab,Avastin,Genentech/Roche,Cancer,11-11-2015,5685,Lebanon,Lebanon,8209,Not assigned,84, $243.0 ," $20,412.0 ", $-   ,Nov
IN-2015-218,Bevacizumab,Avastin,Genentech/Roche,Cancer,07-02-2015,5685,Lebanon,Lebanon,8209,Not assigned,334, $243.0 ," $81,162.0 ", $-   ,Feb
IN-2015-219,Bevacizumab,Avastin,Genentech/Roche,Cancer,21-09-2015,5685,Lebanon,Lebanon,8209,Not assigned,63, $243.0 ," $15,309.0 ", $-   ,Sep
IN-2015-220,Bevacizumab,Avastin,Genentech/Roche,Cancer,06-06-2015,5685,Indonesia,Indonesia,8209,Not assigned,116, $243.0 ," $28,188.0 ", $-   ,Jun
IN-2015-221,Bevacizumab,Avastin,Genentech/Roche,Cancer,18-08-2015,5685,Indonesia,Indonesia,8209,Not assigned,418, $243.0 ," $1,01,574.0 ", $-   ,Aug
IN-2015-222,Bevacizumab,Avastin,Genentech/Roche,Cancer,06-05-2015,5685,Thailand,Thailand,8209,Assigned,467, $243.0 ," $1,13,481.0 "," $4,514.3 ",May
IN-2015-223,Bevacizumab,Avastin,Genentech/Roche,Cancer,26-07-2015,5685,Thailand,Thailand,8209,Assigned,30, $243.0 ," $7,290.0 ", $430.0 ,Jul
IN-2015-224,Bevacizumab,Avastin,Genentech/Roche,Cancer,13-05-2015,5685,Thailand,Thailand,8209,Assigned,453, $243.0 ," $1,10,079.0 "," $5,587.0 ",May
IN-2015-225,Bevacizumab,Avastin,Genentech/Roche,Cancer,25-02-2015,5685,Thailand,Thailand,8209,Assigned,58, $243.0 ," $14,094.0 ", $502.7 ,Feb
IN-2015-226,Bevacizumab,Avastin,Genentech/Roche,Cancer,23-01-2015,5685,Kenya,Kenya,8209,Assigned,124, $243.0 ," $30,132.0 ", $537.3 ,Jan
IN-2015-227,Bevacizumab,Avastin,Genentech/Roche,Cancer,28-05-2015,5685,Egypt,Egypt,8209,Not assigned,468, $243.0 ," $1,13,724.0 ", $-   ,May
IN-2015-228,Bevacizumab,Avastin,Genentech/Roche,Cancer,11-08-2015,5685,Tanzania,Netherlands,8209,Assigned,454, $243.0 ," $1,10,322.0 "," $14,376.7 ",Aug
IN-2015-229,Bevacizumab,Avastin,Genentech/Roche,Cancer,17-10-2015,5685,Syria,Lebanon,8209,Assigned,125, $243.0 ," $30,375.0 ", $500.0 ,Oct
IN-2015-230,Bevacizumab,Avastin,Genentech/Roche,Cancer,12-05-2015,5685,Thailand,Thailand,8209,Assigned,480, $243.0 ," $1,16,640.0 "," $14,560.0 ",May
IN-2015-231,Bevacizumab,Avastin,Genentech/Roche,Cancer,25-02-2015,5685,Netherlands,Netherlands,8209,Not assigned,422, $243.0 ," $1,02,546.0 ", $-   ,Feb
NE-2015-232,Glatiramer,Copaxone,Generic,Multiple sclerosis,11-02-2015,5704,India,India,8370,Not assigned,90, $451.0 ," $40,590.0 ", $-   ,Feb
NE-2015-233,Glatiramer,Copaxone,Generic,Multiple sclerosis,17-07-2015,5704,India,India,8370,Not assigned,372, $451.0 ," $1,67,772.0 ", $-   ,Jul
NE-2015-234,Glatiramer,Copaxone,Generic,Multiple sclerosis,20-09-2015,5704,India,India,8370,Not assigned,492, $451.0 ," $2,21,892.0 ", $-   ,Sep
NE-2015-235,Glatiramer,Copaxone,Generic,Multiple sclerosis,05-06-2015,5704,India,India,8370,Not assigned,166, $451.0 ," $74,866.0 ", $-   ,Jun
NE-2015-236,Glatiramer,Copaxone,Generic,Multiple sclerosis,27-01-2015,5704,India,India,8370,Not assigned,216, $451.0 ," $97,416.0 ", $-   ,Jan
NE-2015-237,Glatiramer,Copaxone,Generic,Multiple sclerosis,16-09-2015,5704,India,India,8370,Not assigned,203, $451.0 ," $91,553.0 ", $-   ,Sep
NE-2015-238,Glatiramer,Copaxone,Generic,Multiple sclerosis,22-09-2015,5704,India,India,8370,Assigned,33, $451.0 ," $14,883.0 ", $968.0 ,Sep
NE-2015-239,Glatiramer,Copaxone,Generic,Multiple sclerosis,17-07-2015,5704,Kenya,Kenya,8370,Assigned,43, $451.0 ," $19,393.0 ", $903.0 ,Jul
NE-2015-240,Glatiramer,Copaxone,Generic,Multiple sclerosis,27-04-2015,5704,Kenya,Kenya,8370,Assigned,346, $451.0 ," $1,56,046.0 "," $3,575.3 ",Apr
NE-2015-241,Glatiramer,Copaxone,Generic,Multiple sclerosis,19-08-2015,5704,Sri Lanka,Sri Lanka,8370,Assigned,258, $451.0 ," $1,16,358.0 "," $6,106.0 ",Aug
NE-2015-242,Glatiramer,Copaxone,Generic,Multiple sclerosis,03-12-2015,5704,Malaysia,Malaysia,8370,Assigned,36, $451.0 ," $16,236.0 ", $456.0 ,Dec
NE-2015-243,Glatiramer,Copaxone,Generic,Multiple sclerosis,05-08-2015,5704,Netherlands,Netherlands,8370,Assigned,104, $451.0 ," $46,904.0 "," $3,189.3 ",Aug
NE-2015-244,Glatiramer,Copaxone,Generic,Multiple sclerosis,28-01-2015,5704,Netherlands,Netherlands,8370,Assigned,453, $451.0 ," $2,04,303.0 "," $12,835.0 ",Jan
NE-2015-245,Glatiramer,Copaxone,Generic,Multiple sclerosis,26-03-2015,5704,Malaysia,Malaysia,8370,Assigned,494, $451.0 ," $2,22,794.0 "," $13,338.0 ",Mar
NE-2015-246,Glatiramer,Copaxone,Generic,Multiple sclerosis,04-10-2015,5704,Tanzania,Netherlands,8370,Assigned,101, $451.0 ," $45,551.0 "," $3,097.3 ",Oct
NE-2015-247,Glatiramer,Copaxone,Generic,Multiple sclerosis,23-01-2015,5704,Syria,Lebanon,8370,Assigned,285, $451.0 ," $1,28,535.0 "," $1,235.0 ",Jan
NE-2015-248,Glatiramer,Copaxone,Generic,Multiple sclerosis,16-09-2015,5704,Netherlands,Netherlands,8370,Not assigned,290, $451.0 ," $1,30,790.0 ", $-   ,Sep
NE-2015-249,Glatiramer,Copaxone,Generic,Multiple sclerosis,16-03-2015,5704,Netherlands,Netherlands,8370,Not assigned,386, $451.0 ," $1,74,086.0 ", $-   ,Mar
VA-2015-250,Tiotropium bromide,Spiriva,Boehringer Ingelheim,Chronic obstructive pulmonary disease,30-01-2015,5938,Egypt,Egypt,8068,Not assigned,55, $310.0 ," $17,050.0 ", $-   ,Jan
VA-2015-251,Tiotropium bromide,Spiriva,Boehringer Ingelheim,Chronic obstructive pulmonary disease,02-01-2015,5938,Egypt,Egypt,8068,Not assigned,275, $310.0 ," $85,250.0 ", $-   ,Jan
RA-2015-252,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,24-11-2015,5819,India,India,8119,Not assigned,485, $364.0 ," $1,76,540.0 ", $-   ,Nov
RA-2015-253,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,02-05-2015,5819,India,India,8119,Not assigned,248, $364.0 ," $90,272.0 ", $-   ,May
RA-2015-254,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,23-04-2015,5819,India,India,8119,Assigned,115, $364.0 ," $41,860.0 "," $3,450.0 ",Apr
RA-2015-255,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,06-03-2015,5819,India,India,8119,Not assigned,466, $364.0 ," $1,69,624.0 ", $-   ,Mar
RA-2015-256,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,16-10-2015,5819,India,India,8119,Not assigned,228, $364.0 ," $82,992.0 ", $-   ,Oct
RA-2015-257,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,06-07-2015,5819,India,India,8119,Not assigned,275, $364.0 ," $1,00,100.0 ", $-   ,Jul
RA-2015-258,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,28-06-2015,5819,India,India,8119,Assigned,57, $364.0 ," $20,748.0 "," $1,406.0 ",Jun
RA-2015-259,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,15-06-2015,5819,Thailand,Thailand,8119,Not assigned,147, $364.0 ," $53,508.0 ", $-   ,Jun
RA-2015-260,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,08-06-2015,5819,Thailand,Thailand,8119,Assigned,489, $364.0 ," $1,77,996.0 "," $8,150.0 ",Jun
RA-2015-261,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,26-10-2015,5819,Thailand,Thailand,8119,Not assigned,79, $364.0 ," $28,756.0 ", $-   ,Oct
RA-2015-262,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,06-09-2015,5819,Thailand,Thailand,8119,Not assigned,31, $364.0 ," $11,284.0 ", $-   ,Sep
RA-2015-263,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,26-03-2015,5819,Thailand,Thailand,8119,Assigned,381, $364.0 ," $1,38,684.0 "," $6,604.0 ",Mar
RA-2015-264,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,24-01-2015,5819,Thailand,Thailand,8119,Assigned,212, $364.0 ," $77,168.0 "," $5,441.3 ",Jan
RA-2015-265,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,13-02-2015,5819,Thailand,Thailand,8119,Assigned,288, $364.0 ," $1,04,832.0 "," $3,072.0 ",Feb
RA-2015-266,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,29-07-2015,5819,China,China,8119,Not assigned,291, $364.0 ," $1,05,924.0 ", $-   ,Jul
CA-2015-267,Pregabalin,Lyrica,Pfizer,Neuropathic pain,15-09-2015,5887,India,India,8095,Not assigned,417, $500.0 ," $2,08,500.0 ", $-   ,Sep
AR-2015-268,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,31-10-2015,5653,Egypt,Egypt,7933,Not assigned,413, $231.0 ," $95,403.0 ", $-   ,Oct
AR-2015-269,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,13-12-2015,5653,Syria,Lebanon,7933,Assigned,373, $231.0 ," $86,163.0 "," $8,952.0 ",Dec
AR-2015-270,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,31-12-2015,5653,Kenya,Kenya,7933,Assigned,163, $231.0 ," $37,653.0 "," $1,249.7 ",Dec
AR-2015-271,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,01-06-2015,5653,Vietnam,Netherlands,7933,Assigned,34, $231.0 ," $7,854.0 ", $634.7 ,Jun
AR-2015-272,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,24-09-2015,5653,Vietnam,Netherlands,7933,Assigned,188, $231.0 ," $43,428.0 "," $5,890.7 ",Sep
AR-2015-273,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,21-08-2015,5653,Vietnam,Netherlands,7933,Assigned,489, $231.0 ," $1,12,959.0 "," $8,802.0 ",Aug
AR-2015-274,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,02-03-2015,5653,Thailand,Thailand,7933,Not assigned,495, $231.0 ," $1,14,345.0 ", $-   ,Mar
AR-2015-275,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,05-03-2015,5653,Thailand,Thailand,7933,Not assigned,161, $231.0 ," $37,191.0 ", $-   ,Mar
AR-2015-276,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,02-08-2015,5653,Thailand,Thailand,7933,Not assigned,461, $231.0 ," $1,06,491.0 ", $-   ,Aug
AR-2015-277,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,29-10-2015,5653,Thailand,Thailand,7933,Not assigned,399, $231.0 ," $92,169.0 ", $-   ,Oct
AR-2015-278,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,31-01-2015,5653,Cambodia,Cambodia,7933,Assigned,354, $231.0 ," $81,774.0 "," $10,974.0 ",Jan
AR-2015-279,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,25-02-2015,5653,Vietnam,Japan,7933,Assigned,443, $231.0 ," $1,02,333.0 "," $2,805.7 ",Feb
AR-2015-280,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,30-07-2015,5653,Vietnam,Japan,7933,Assigned,333, $231.0 ," $76,923.0 "," $3,108.0 ",Jul
AR-2015-281,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,06-11-2015,5653,Vietnam,Japan,7933,Assigned,206, $231.0 ," $47,586.0 "," $2,952.7 ",Nov
AR-2015-282,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,01-04-2015,5653,Vietnam,Netherlands,7933,Assigned,356, $231.0 ," $82,236.0 "," $5,696.0 ",Apr
AR-2015-283,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,10-12-2015,5653,Philippines,Philippines,7933,Not assigned,85, $231.0 ," $19,635.0 ", $-   ,Dec
AR-2015-284,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,15-12-2015,5653,Philippines,Philippines,7933,Not assigned,119, $231.0 ," $27,489.0 ", $-   ,Dec
AR-2015-285,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,21-10-2015,5653,Syria,Lebanon,7933,Assigned,287, $231.0 ," $66,297.0 "," $6,409.7 ",Oct
AR-2015-286,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,25-10-2015,5653,Vietnam,Netherlands,7933,Assigned,271, $231.0 ," $62,601.0 "," $4,245.7 ",Oct
AR-2015-287,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,07-02-2015,5653,Japan,Singapore,7933,Not assigned,186, $231.0 ," $42,966.0 ", $-   ,Feb
DE-2015-288,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,17-02-2015,5754,India,India,7904,Not assigned,306, $314.0 ," $96,084.0 ", $-   ,Feb
DE-2015-289,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,23-03-2015,5754,India,India,7904,Not assigned,334, $314.0 ," $1,04,876.0 ", $-   ,Mar
DE-2015-290,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,15-02-2015,5754,India,India,7904,Not assigned,22, $314.0 ," $6,908.0 ", $-   ,Feb
